Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment,Estimated_Flight_Time_hr
MF,5484,KHN,3384,KMG,3382,,0,737,2.18
MF,5484,KHN,3384,SZX,3374,,0,737,1.4
MF,5484,KHN,3384,XIY,3379,,0,737,1.64
MF,5484,KHN,3384,XMN,3383,,0,737,1.16
MF,5484,KMG,3382,FOC,3385,,0,737,2.59
MF,5484,KMG,3382,HGH,3386,,0,737,2.75
MF,5484,KMG,3382,KHN,3384,,0,737,2.18
MF,5484,KMG,3382,KWE,3394,,0,737,1.02
MF,5484,KMG,3382,WUH,3376,,0,737,2.08
MF,5484,KMG,3382,XMN,3383,,0,737,2.41
MF,5484,KUL,3304,FOC,3385,,0,738,4.49
MF,5484,KUL,3304,XMN,3383,,0,738,4.22
MF,5484,KWE,3394,CSX,3371,,0,737,1.32
MF,5484,KWE,3394,FOC,3385,,0,737,2.1
MF,5484,KWE,3394,HGH,3386,,0,737,2.23
MF,5484,KWE,3394,JJN,6386,,0,737,1.99
MF,5484,KWE,3394,KMG,3382,,0,737,1.02
MF,5484,KWE,3394,XMN,3383,,0,737,1.94
MF,5484,KWL,3372,CKG,3393,,0,737,1.25
MF,5484,KWL,3372,FOC,3385,,0,737,1.7
MF,5484,KWL,3372,XMN,3383,,0,737,1.52
MF,5484,LHW,3378,CGO,3375,,0,737,1.68
MF,5484,LHW,3378,CSX,3371,,0,737,2.1
MF,5484,LHW,3378,WUH,3376,,0,737,1.95
MF,5484,LJG,4033,CKG,3393,,0,737,1.38
MF,5484,LJG,4033,HGH,3386,,0,737,3.0
MF,5484,LXA,4097,CKG,3393,,0,737,2.39
MF,5484,LZO,6399,CSX,3371,,0,737,1.45
MF,5484,MFM,3121,FOC,3385,,0,738,1.43
MF,5484,MFM,3121,HGH,3386,,0,738,1.9
MF,5484,MFM,3121,JJN,6386,,0,738,1.23
MF,5484,MFM,3121,XMN,3383,,0,738,1.16
MF,5484,MIG,6400,CSX,3371,,0,737,1.61
MF,5484,NGB,3387,CGQ,4380,,0,737,2.51
MF,5484,NGB,3387,XMN,3383,,0,737,1.34
MF,5484,NKG,3388,CGQ,4380,,0,737,2.35
MF,5484,NKG,3388,FOC,3385,,0,737,1.31
MF,5484,NKG,3388,HET,6345,,0,737,1.98
MF,5484,NKG,3388,HRB,3400,,0,737,2.57
MF,5484,NKG,3388,JJN,6386,,0,737,1.46
MF,5484,NKG,3388,SHE,4144,,0,737,1.96
MF,5484,NKG,3388,XIY,3379,,0,737,1.73
MF,5484,NKG,3388,XMN,3383,,0,737,1.5
MF,5484,NNG,3373,FOC,3385,,0,737,2.02
MF,5484,NNG,3373,HGH,3386,,0,737,2.35
MF,5484,NNG,3373,SZX,3374,,0,737,1.22
MF,5484,NNG,3373,XMN,3383,,0,737,1.79
MF,5484,PEK,3364,CSX,3371,,0,737,2.19
MF,5484,PEK,3364,FOC,3385,,0,737,2.49
MF,5484,PEK,3364,HGH,3386,,0,737,1.93
MF,5484,PEK,3364,HSN,6395,,0,737,2.05
MF,5484,PEK,3364,JJN,6386,,0,737,2.62
MF,5484,PEK,3364,WUS,6391,,0,737,2.22
MF,5484,PEK,3364,XMN,3383,,0,737,2.65
MF,5484,SHA,3391,FOC,3385,,0,737,1.26
MF,5484,SHA,3391,JJN,6386,,0,737,1.45
MF,5484,SHA,3391,XMN,3383,,0,737,1.5
MF,5484,SHE,4144,HGH,3386,,0,737,2.11
MF,5484,SHE,4144,NKG,3388,,0,737,1.96
MF,5484,SHE,4144,TAO,3390,,0,737,1.31
MF,5484,SHE,4144,TNA,4108,,0,737,1.44
MF,5484,SHE,4144,XMN,3383,,0,737,2.94
MF,5484,SIN,3316,CGK,3275,,0,738 332 333,1.6
MF,5484,SIN,3316,FOC,3385,,0,738,4.49
MF,5484,SIN,3316,XMN,3383,,0,738,4.22
MF,5484,SJW,6347,HGH,3386,,0,737,1.79
MF,5484,SYX,4030,FOC,3385,,0,737,2.18
MF,5484,SYX,4030,HGH,3386,,0,737,2.65
MF,5484,SYX,4030,XMN,3383,,0,737,1.91
MF,5484,SZX,3374,FOC,3385,,0,737,1.37
MF,5484,SZX,3374,HGH,3386,,0,737,1.83
MF,5484,SZX,3374,JJN,6386,,0,737,1.17
MF,5484,SZX,3374,KHN,3384,,0,737,1.4
MF,5484,SZX,3374,NNG,3373,,0,737,1.22
MF,5484,SZX,3374,TSN,3368,,0,737,2.82
MF,5484,SZX,3374,XMN,3383,,0,737,1.11
MF,5484,TAO,3390,CGQ,4380,,0,737,1.71
MF,5484,TAO,3390,CSX,3371,,0,737,1.89
MF,5484,TAO,3390,DLC,3404,,0,737,0.89
MF,5484,TAO,3390,FOC,3385,,0,737,1.93
MF,5484,TAO,3390,HGH,3386,,0,737,1.33
MF,5484,TAO,3390,HRB,3400,,0,737,1.93
MF,5484,TAO,3390,SHE,4144,,0,737,1.31
MF,5484,TAO,3390,XMN,3383,,0,737,2.14
MF,5484,TNA,4108,DLC,3404,,0,737,1.05
MF,5484,TNA,4108,FOC,3385,,0,737,2.04
MF,5484,TNA,4108,HET,6345,,0,737,1.3
MF,5484,TNA,4108,HGH,3386,,0,737,1.49
MF,5484,TNA,4108,SHE,4144,,0,737,1.44
MF,5484,TNA,4108,URC,3399,,0,737,3.76
MF,5484,TNA,4108,WUH,3376,,0,737,1.41
MF,5484,TNA,4108,XMN,3383,,0,737,2.2
MF,5484,TPE,2276,CSX,3371,,0,738 330,1.58
MF,5484,TPE,2276,FOC,3385,,0,738,0.73
MF,5484,TPE,2276,HGH,3386,,0,738,1.22
MF,5484,TPE,2276,JJN,6386,,0,738,0.83
MF,5484,TPE,2276,XMN,3383,,0,330 738,0.9
MF,5484,TSA,2275,FOC,3385,,0,737 738,0.76
MF,5484,TSA,2275,XMN,3383,,0,738,0.94
MF,5484,TSN,3368,CKG,3393,,0,737,2.28
MF,5484,TSN,3368,DLC,3404,,0,737,0.95
MF,5484,TSN,3368,FOC,3385,,0,738,2.34
MF,5484,TSN,3368,HET,6345,,0,737,1.13
MF,5484,TSN,3368,HGH,3386,,0,737,1.78
MF,5484,TSN,3368,HRB,3400,,0,737,1.78
MF,5484,TSN,3368,SZX,3374,,0,737,2.82
MF,5484,TSN,3368,WUH,3376,,0,737,1.71
MF,5484,TSN,3368,XIY,3379,,0,737,1.65
MF,5484,TSN,3368,XMN,3383,,0,738 737,2.52
MF,5484,TXN,6387,TYN,3369,,0,737,1.78
MF,5484,TXN,6387,XMN,3383,,0,737,1.22
MF,5484,TYN,3369,CSX,3371,,0,737,1.82
MF,5484,TYN,3369,CZX,4109,,0,737,1.64
MF,5484,TYN,3369,DAT,6344,,0,737,0.83
MF,5484,TYN,3369,FOC,3385,,0,737,2.33
MF,5484,TYN,3369,HFE,3389,,0,737,1.48
MF,5484,TYN,3369,HGH,3386,,0,737,1.87
MF,5484,TYN,3369,TXN,6387,,0,737,1.78
MF,5484,TYN,3369,XMN,3383,,0,737,2.44
MF,5484,URC,3399,CGO,3375,,0,737,3.59
MF,5484,URC,3399,CSX,3371,,0,737,4.08
MF,5484,URC,3399,TNA,4108,,0,737,3.76
MF,5484,URC,3399,WUH,3376,,0,737,3.93
MF,5484,URC,3399,XIY,3379,,0,737,3.12
MF,5484,WUH,3376,CKG,3393,,0,737,1.41
MF,5484,WUH,3376,CTU,3395,,0,737,1.72
MF,5484,WUH,3376,FOC,3385,,0,737,1.44
MF,5484,WUH,3376,HGH,3386,,0,737,1.25
MF,5484,WUH,3376,INC,4085,,0,737,
MF,5484,WUH,3376,JJN,6386,,0,737,1.49
MF,5484,WUH,3376,KMG,3382,,0,737,2.08
MF,5484,WUH,3376,LHW,3378,,0,737,1.95
MF,5484,WUH,3376,TNA,4108,,0,737,1.41
MF,5484,WUH,3376,TSN,3368,,0,737,1.71
MF,5484,WUH,3376,URC,3399,,0,737,3.93
MF,5484,WUH,3376,XMN,3383,,0,737,1.49
MF,5484,WUS,6391,HKG,3077,,0,738,1.4
MF,5484,WUS,6391,PEK,3364,,0,737,2.22
MF,5484,WUS,6391,XMN,3383,,0,737,0.94
MF,5484,WXN,6403,XIY,3379,,0,737,1.01
MF,5484,WXN,6403,XMN,3383,,0,737,1.97
MF,5484,XIY,3379,CKG,3393,,0,737,1.2
MF,5484,XIY,3379,CSX,3371,,0,737,1.51
MF,5484,XIY,3379,FOC,3385,,0,737,2.25
MF,5484,XIY,3379,HGH,3386,,0,737,1.98
MF,5484,XIY,3379,INC,4085,,0,737,
MF,5484,XIY,3379,KHN,3384,,0,737,1.64
MF,5484,XIY,3379,NKG,3388,,0,737,1.73
MF,5484,XIY,3379,TSN,3368,,0,737,1.65
MF,5484,XIY,3379,URC,3399,,0,737,3.12
MF,5484,XIY,3379,WXN,6403,,0,737,1.01
MF,5484,XIY,3379,XMN,3383,,0,737,2.27
MF,5484,XIY,3379,XNN,6366,,0,737,1.31
MF,5484,XMN,3383,BKK,3885,,0,738,3.22
MF,5484,XMN,3383,CAN,3370,,0,737,1.13
MF,5484,XMN,3383,CGK,3275,,0,738,5.01
MF,5484,XMN,3383,CGO,3375,,0,737 738,1.97
MF,5484,XMN,3383,CJU,2370,,0,738,2.1
MF,5484,XMN,3383,CKG,3393,,0,737,2.08
MF,5484,XMN,3383,CSX,3371,,0,737,1.29
MF,5484,XMN,3383,CTU,3395,,0,737,2.42
MF,5484,XMN,3383,DLC,3404,,0,738,2.53
MF,5484,XMN,3383,HAK,4120,,0,737,1.67
MF,5484,XMN,3383,HFE,3389,,0,737,1.51
MF,5484,XMN,3383,HGH,3386,,0,737,1.33
MF,5484,XMN,3383,HKG,3077,,0,738,1.12
MF,5484,XMN,3383,HSN,6395,,0,737,1.41
MF,5484,XMN,3383,ICN,3930,,0,73H 738 73J,2.54
MF,5484,XMN,3383,JUH,9843,,0,737,1.36
MF,5484,XMN,3383,KHH,2264,,0,E90 738,0.89
MF,5484,XMN,3383,KHN,3384,,0,737,1.16
MF,5484,XMN,3383,KMG,3382,,0,737,2.41
MF,5484,XMN,3383,KUL,3304,,0,738,4.22
MF,5484,XMN,3383,KWE,3394,,0,737,1.94
MF,5484,XMN,3383,KWL,3372,,0,737,1.52
MF,5484,XMN,3383,MFM,3121,,0,738,1.16
MF,5484,XMN,3383,NGB,3387,,0,737,1.34
MF,5484,XMN,3383,NKG,3388,,0,737,1.5
MF,5484,XMN,3383,NNG,3373,,0,737,1.79
MF,5484,XMN,3383,PEK,3364,,0,737,2.65
MF,5484,XMN,3383,SHA,3391,,0,737,1.5
MF,5484,XMN,3383,SHE,4144,,0,737,2.94
MF,5484,XMN,3383,SIN,3316,,0,738,4.22
MF,5484,XMN,3383,SYX,4030,,0,737,1.91
MF,5484,XMN,3383,SZX,3374,,0,737,1.11
MF,5484,XMN,3383,TAO,3390,,0,737,2.14
MF,5484,XMN,3383,TNA,4108,,0,737,2.2
MF,5484,XMN,3383,TPE,2276,,0,738 330,0.9
MF,5484,XMN,3383,TSA,2275,,0,738,0.94
MF,5484,XMN,3383,TSN,3368,,0,738 737,2.52
MF,5484,XMN,3383,TXN,6387,,0,737,1.22
MF,5484,XMN,3383,TYN,3369,,0,737,2.44
MF,5484,XMN,3383,WUH,3376,,0,737,1.49
MF,5484,XMN,3383,WUS,6391,,0,737,0.94
MF,5484,XMN,3383,WXN,6403,,0,737,1.97
MF,5484,XMN,3383,XIY,3379,,0,737,2.27
MF,5484,XMN,3383,YIH,6361,,0,737,1.66
MF,5484,XMN,3383,YNZ,6393,,0,737,1.75
MF,5484,XMN,3383,ZUH,6355,,0,737,1.2
MF,5484,XNN,6366,CGO,3375,,0,737,1.85
MF,5484,XNN,6366,CKG,3393,,0,737,1.58
MF,5484,XNN,6366,XIY,3379,,0,737,1.31
MF,5484,YIH,6361,CKG,3393,,0,737,1.09
MF,5484,YIH,6361,XMN,3383,,0,737,1.66
MF,5484,YNZ,6393,HRB,3400,,0,737,2.3
MF,5484,YNZ,6393,XMN,3383,,0,737,1.75
MF,5484,ZUH,6355,FOC,3385,,0,737,1.46
MF,5484,ZUH,6355,XMN,3383,,0,737,1.2
MH,3378,ADL,3341,KUL,3304,,0,333,7.56
MH,3378,AKL,2006,KUL,3304,,0,772,11.32
MH,3378,AMM,2170,BKK,3885,Y,0,330,9.0
MH,3378,AMS,580,HEL,421,Y,0,320,2.39
MH,3378,AMS,580,KUL,3304,,0,772,13.22
MH,3378,AMS,580,ZRH,1678,Y,0,737,1.25
MH,3378,AOR,3296,KUL,3304,,0,738 734,1.01
MH,3378,AOR,3296,SZB,3408,Y,0,AT7,0.95
MH,3378,ATL,3682,ORD,3830,Y,0,E75 CR7,1.71
MH,3378,AUH,2179,KUL,3304,,0,333,7.44
MH,3378,AUH,2179,KWI,2176,,0,320,1.56
MH,3378,AUH,2179,MCT,2194,Y,0,320,0.97
MH,3378,BAH,2057,BKK,3885,,0,330 332,7.19
MH,3378,BBN,6220,MUR,3265,Y,0,DHT,0.67
MH,3378,BBN,6220,MYY,3266,Y,0,DHT,0.72
MH,3378,BKI,3269,BTU,3262,Y,0,AT7,1.07
MH,3378,BKI,3269,BWN,3272,,0,320,0.71
MH,3378,BKI,3269,HKG,3077,,0,738 320,2.78
MH,3378,BKI,3269,ICN,3930,Y,0,738,5.05
MH,3378,BKI,3269,KCH,3263,,0,738,1.5
MH,3378,BKI,3269,KUD,6222,Y,0,DHT,0.67
MH,3378,BKI,3269,KUL,3304,,0,738 734,2.52
MH,3378,BKI,3269,LBU,3270,,0,738 AT7,0.64
MH,3378,BKI,3269,LDU,3268,Y,0,AT7,0.84
MH,3378,BKI,3269,LWY,6219,Y,0,DHT,0.67
MH,3378,BKI,3269,MYY,3266,Y,0,AT7,0.86
MH,3378,BKI,3269,MZV,4056,,0,AT7,0.81
MH,3378,BKI,3269,NRT,2279,,0,738,5.65
MH,3378,BKI,3269,PER,3351,,0,738,5.73
MH,3378,BKI,3269,PPS,2433,,0,AT7,1.14
MH,3378,BKI,3269,PVG,3406,,0,738,4.06
MH,3378,BKI,3269,SBW,3267,Y,0,AT7,1.26
MH,3378,BKI,3269,SDK,4141,,0,738 AT7,0.78
MH,3378,BKI,3269,SIN,3316,Y,0,320 319,2.28
MH,3378,BKI,3269,TPE,2276,,0,738,3.23
MH,3378,BKI,3269,TWU,3271,,0,738,0.86
MH,3378,BKK,3885,AMM,2170,Y,0,330,9.0
MH,3378,BKK,3885,BAH,2057,,0,330 332,7.19
MH,3378,BKK,3885,CAI,1128,Y,0,773,9.55
MH,3378,BKK,3885,CEI,3932,Y,0,320,1.37
MH,3378,BKK,3885,KUL,3304,,0,738,2.02
MH,3378,BKK,3885,PEN,3308,Y,0,734,1.66
MH,3378,BKM,6218,LWY,6219,Y,0,DHT,0.62
MH,3378,BLR,3131,KUL,3304,,0,738,4.08
MH,3378,BNE,3320,KUL,3304,,0,333,8.5
MH,3378,BOM,2997,KUL,3304,,0,772 738,5.0
MH,3378,BTH,3903,SZB,3408,Y,0,AT7,0.95
MH,3378,BTJ,3294,PEN,3308,Y,0,AT7,1.17
MH,3378,BTU,3262,BKI,3269,Y,0,AT7,1.07
MH,3378,BTU,3262,KCH,3263,,0,738,0.93
MH,3378,BTU,3262,KUL,3304,,0,738,2.06
MH,3378,BTU,3262,MYY,3266,Y,0,AT7,0.71
MH,3378,BTU,3262,SBW,3267,Y,0,AT7,0.69
MH,3378,BWN,3272,BKI,3269,,0,320,0.71
MH,3378,BWN,3272,KUL,3304,,0,738,2.35
MH,3378,BWN,3272,MZV,4056,Y,0,AT7,0.62
MH,3378,CAI,1128,BKK,3885,Y,0,773,9.55
MH,3378,CAN,3370,KUL,3304,,0,738 333,3.75
MH,3378,CDG,1382,DFW,3670,,0,763 777,10.37
MH,3378,CDG,1382,HEL,421,Y,0,321,2.86
MH,3378,CDG,1382,KUL,3304,,0,380,13.48
MH,3378,CDG,1382,MIA,3576,,0,763,9.66
MH,3378,CDG,1382,ORD,3830,,0,763,8.78
MH,3378,CEI,3932,BKK,3885,Y,0,320,1.37
MH,3378,CGK,3275,KUL,3304,,0,738,1.9
MH,3378,CMB,3024,FCO,1555,,0,332 343,9.98
MH,3378,CMB,3024,KHI,2206,,0,320,3.47
MH,3378,CMB,3024,KUL,3304,,0,738,3.57
MH,3378,CMB,3024,MLE,3156,Y,0,320,1.47
MH,3378,CNX,3931,BKK,3885,Y,0,320,1.24
MH,3378,COK,3136,KUL,3304,,0,738,4.12
MH,3378,DAC,3076,KUL,3304,,0,772 738 333,3.78
MH,3378,DEL,3093,KUL,3304,,0,738 333,5.32
MH,3378,DFW,3670,FRA,340,,0,777,10.76
MH,3378,DFW,3670,LHR,507,,0,777,9.98
MH,3378,DFW,3670,NRT,2279,,0,777,13.33
MH,3378,DOH,11051,KUL,3304,Y,0,332 777,7.84
MH,3378,DOH,11051,RUH,2082,Y,0,777,1.12
MH,3378,DPS,3940,KUL,3304,,0,772 738 333,2.94
MH,3378,DRW,3999,KUL,3304,,0,738,5.02
MH,3378,DWC,8076,KUL,3304,,0,333,7.4
MH,3378,FCO,1555,CMB,3024,,0,332 343,9.98
MH,3378,FOC,3385,KUL,3304,,0,738,4.49
MH,3378,FRA,340,DFW,3670,,0,777,10.76
MH,3378,FRA,340,KUL,3304,,0,772,12.92
MH,3378,HAN,3199,KUL,3304,,0,738,3.11
MH,3378,HEL,421,CDG,1382,Y,0,321,2.86
MH,3378,HEL,421,LHR,507,Y,0,321,2.8
MH,3378,HKG,3077,BKI,3269,,0,738 320,2.78
MH,3378,HKG,3077,KUL,3304,,0,738 772,3.66
MH,3378,HKT,3179,BKK,3885,Y,0,320,1.34
MH,3378,HKT,3179,KUL,3304,,0,738,1.38
MH,3378,HKT,3179,PEN,3308,Y,0,AT7,0.97
MH,3378,HYD,\N,KUL,3304,,0,738,4.24
MH,3378,ICN,3930,BKI,3269,Y,0,738,5.05
MH,3378,ICN,3930,KUL,3304,,0,333,6.23
MH,3378,IPH,3302,SIN,3316,Y,0,AT7,1.1
MH,3378,IST,1701,KUL,3304,,0,330 772,10.92
MH,3378,JED,2072,KUL,3304,,0,772,9.28
MH,3378,JFK,3797,LHR,507,,0,777,7.38
MH,3378,JHB,3303,KBR,3298,Y,0,AT7,1.15
MH,3378,JHB,3303,KUL,3304,,0,738 734,0.81
MH,3378,JHB,3303,SZB,3408,Y,0,AT7,0.86
MH,3378,KBR,3298,JHB,3303,Y,0,AT7,1.15
MH,3378,KBR,3298,KUL,3304,,0,738 734,0.98
MH,3378,KBR,3298,PEN,3308,Y,0,AT7,0.8
MH,3378,KBR,3298,SZB,3408,Y,0,AT7,0.93
MH,3378,KBV,3174,KUL,3304,,0,738,1.33
MH,3378,KCH,3263,BKI,3269,,0,738,1.5
MH,3378,KCH,3263,BTU,3262,,0,738,0.93
MH,3378,KCH,3263,KUL,3304,,0,734 738,1.71
MH,3378,KCH,3263,MKM,6217,Y,0,DHT,0.81
MH,3378,KCH,3263,MYY,3266,,0,738,1.14
MH,3378,KCH,3263,MZV,4056,,0,AT7,1.21
MH,3378,KCH,3263,PNK,3284,Y,0,AT7,0.76
MH,3378,KCH,3263,SBW,3267,,0,738,0.75
MH,3378,KCH,3263,SIN,3316,,0,738,1.38
MH,3378,KCH,3263,TGC,6770,Y,0,AT7,
MH,3378,KHI,2206,CMB,3024,,0,320,3.47
MH,3378,KIX,3992,KUL,3304,,0,333,6.64
MH,3378,KMG,3382,KUL,3304,,0,738,3.59
MH,3378,KTE,3300,SZB,3408,Y,0,AT7,0.82
MH,3378,KTM,3125,KUL,3304,,0,738,4.57
MH,3378,KUA,3299,KUL,3304,,0,738 734,0.75
MH,3378,KUA,3299,PEN,3308,Y,0,AT7,0.96
MH,3378,KUA,3299,SIN,3316,Y,0,AT7,0.85
MH,3378,KUD,6222,BKI,3269,Y,0,DHT,0.67
MH,3378,KUD,6222,SDK,4141,Y,0,DHT,0.72
MH,3378,KUL,3304,ADL,3341,,0,333,7.56
MH,3378,KUL,3304,AKL,2006,,0,772,11.32
MH,3378,KUL,3304,AMS,580,,0,772,13.22
MH,3378,KUL,3304,AOR,3296,,0,738 734,1.01
MH,3378,KUL,3304,AUH,2179,,0,332,7.44
MH,3378,KUL,3304,BKI,3269,,0,734 738,2.52
MH,3378,KUL,3304,BKK,3885,,0,738,2.02
MH,3378,KUL,3304,BLR,3131,,0,738,4.08
MH,3378,KUL,3304,BNE,3320,,0,333,8.5
MH,3378,KUL,3304,BOM,2997,,0,772 738,5.0
MH,3378,KUL,3304,BTU,3262,,0,738,2.06
MH,3378,KUL,3304,BWN,3272,,0,738,2.35
MH,3378,KUL,3304,CAN,3370,,0,333 738,3.75
MH,3378,KUL,3304,CDG,1382,,0,380,13.48
MH,3378,KUL,3304,CGK,3275,,0,738,1.9
MH,3378,KUL,3304,CMB,3024,,0,738,3.57
MH,3378,KUL,3304,COK,3136,,0,738,4.12
MH,3378,KUL,3304,DAC,3076,,0,772 738,3.78
MH,3378,KUL,3304,DEL,3093,,0,738 333,5.32
MH,3378,KUL,3304,DOH,11051,,0,332,7.84
MH,3378,KUL,3304,DPS,3940,,0,772 738 333,2.94
MH,3378,KUL,3304,DRW,3999,,0,738,5.02
MH,3378,KUL,3304,DWC,8076,,0,333,7.4
MH,3378,KUL,3304,FOC,3385,,0,738,4.49
MH,3378,KUL,3304,FRA,340,,0,772,12.92
MH,3378,KUL,3304,HAN,3199,,0,738,3.11
MH,3378,KUL,3304,HKG,3077,,0,738 772,3.66
MH,3378,KUL,3304,HKT,3179,,0,738,1.38
MH,3378,KUL,3304,HYD,\N,,0,738,4.24
MH,3378,KUL,3304,ICN,3930,,0,333,6.23
MH,3378,KUL,3304,IST,1701,,0,772 330,10.92
MH,3378,KUL,3304,JED,2072,,0,772,9.28
MH,3378,KUL,3304,JHB,3303,,0,738 734,0.81
MH,3378,KUL,3304,KBR,3298,,0,738 734,0.98
MH,3378,KUL,3304,KBV,3174,,0,738,1.33
MH,3378,KUL,3304,KCH,3263,,0,738 734,1.71
MH,3378,KUL,3304,KIX,3992,,0,333,6.64
MH,3378,KUL,3304,KMG,3382,,0,738,3.59
MH,3378,KUL,3304,KTM,3125,,0,738,4.57
MH,3378,KUL,3304,KUA,3299,,0,738 734,0.75
MH,3378,KUL,3304,LBU,3270,,0,738 734,2.4
MH,3378,KUL,3304,LGK,3305,,0,738 734,1.07
MH,3378,KUL,3304,LHR,507,,0,380,13.68
MH,3378,KUL,3304,MAA,3144,,0,738,3.77
MH,3378,KUL,3304,MCT,2194,,0,332 333,6.97
MH,3378,KUL,3304,MEL,3339,,0,333 772,8.35
MH,3378,KUL,3304,MLE,3156,,0,738,4.39
MH,3378,KUL,3304,MNL,2397,,0,738,3.59
MH,3378,KUL,3304,MRU,893,Y,0,343 332,7.27
MH,3378,KUL,3304,MYY,3266,,0,738 734,2.21
MH,3378,KUL,3304,NRT,2279,,0,772,7.22
MH,3378,KUL,3304,PEK,3364,,0,333,5.98
MH,3378,KUL,3304,PEN,3308,,0,738 734,0.9
MH,3378,KUL,3304,PER,3351,,0,333,5.65
MH,3378,KUL,3304,PNH,3034,,0,738,1.79
MH,3378,KUL,3304,PVG,3406,,0,333,5.22
MH,3378,KUL,3304,REP,3035,,0,738,2.0
MH,3378,KUL,3304,RGN,3239,,0,738 319,2.6
MH,3378,KUL,3304,SBW,3267,,0,738,1.92
MH,3378,KUL,3304,SDK,4141,,0,738,2.79
MH,3378,KUL,3304,SGN,3205,,0,738,1.81
MH,3378,KUL,3304,SIN,3316,,0,738 319 320,0.87
MH,3378,KUL,3304,SYD,3361,,0,333,8.68
MH,3378,KUL,3304,TAS,2983,Y,0,764,7.17
MH,3378,KUL,3304,TGG,3307,,0,734 738,0.91
MH,3378,KUL,3304,TPE,2276,,0,738,4.53
MH,3378,KUL,3304,TWU,3271,,0,738,2.77
MH,3378,KUL,3304,USM,3177,Y,0,319,1.47
MH,3378,KUL,3304,XMN,3383,,0,738,4.22
MH,3378,LAX,3484,NRT,2279,,0,773,11.38
MH,3378,LBP,5855,MUR,3265,Y,0,DHT,
MH,3378,LBU,3270,BKI,3269,,0,738 AT7,0.64
MH,3378,LBU,3270,KUL,3304,,0,738 734,2.4
MH,3378,LBU,3270,MYY,3266,Y,0,AT7,0.72
MH,3378,LDU,3268,BKI,3269,Y,0,AT7,0.84
MH,3378,LGK,3305,KUL,3304,,0,738 734,1.07
MH,3378,LGK,3305,PEN,3308,Y,0,AT7,0.66
MH,3378,LGK,3305,SIN,3316,Y,0,320 319,1.41
MH,3378,LGK,3305,SZB,3408,Y,0,AT7,1.01
MH,3378,LGL,6215,MUR,3265,Y,0,DHT,0.65
MH,3378,LGL,6215,MYY,3266,Y,0,DHT,0.7
MH,3378,LHR,507,DFW,3670,,0,777,9.98
MH,3378,LHR,507,HEL,421,Y,0,320 321,2.8
MH,3378,LHR,507,JFK,3797,,0,777,7.38
MH,3378,LHR,507,KUL,3304,,0,380,13.68
MH,3378,LHR,507,RDU,3626,,0,763,8.23
MH,3378,LKH,6769,MUR,3265,Y,0,DHT,0.64
MH,3378,LKH,6769,MYY,3266,Y,0,DHT,0.68
MH,3378,LMN,3264,MYY,3266,Y,0,AT7,0.66
MH,3378,LWY,6219,BKI,3269,Y,0,DHT,0.67
MH,3378,LWY,6219,BKM,6218,Y,0,DHT,0.62
MH,3378,LWY,6219,MYY,3266,Y,0,DHT,0.71
MH,3378,MAA,3144,KUL,3304,,0,738,3.77
MH,3378,MCT,2194,AUH,2179,Y,0,320,0.97
MH,3378,MCT,2194,KUL,3304,,0,332 333,6.97
MH,3378,MEL,3339,KUL,3304,,0,333 772,8.35
MH,3378,MIA,3576,LHR,507,,0,777,9.33
MH,3378,MKM,6217,KCH,3263,Y,0,DHT,0.81
MH,3378,MKM,6217,MYY,3266,Y,0,DHT,0.83
MH,3378,MLE,3156,CMB,3024,Y,0,343 320,1.47
MH,3378,MLE,3156,KUL,3304,,0,738,4.39
MH,3378,MNL,2397,KUL,3304,,0,738,3.59
MH,3378,MRU,893,KUL,3304,Y,0,343 332,7.27
MH,3378,MUR,3265,BBN,6220,Y,0,DHT,0.67
MH,3378,MUR,3265,LBP,5855,Y,0,DHT,
MH,3378,MUR,3265,LGL,6215,Y,0,DHT,0.65
MH,3378,MUR,3265,LKH,6769,Y,0,DHT,0.64
MH,3378,MUR,3265,MYY,3266,Y,0,DHT,0.55
MH,3378,MUR,3265,ODN,6216,Y,0,DHT,0.6
MH,3378,MYY,3266,BBN,6220,Y,0,DHT,0.72
MH,3378,MYY,3266,BKI,3269,Y,0,AT7,0.86
MH,3378,MYY,3266,BTU,3262,Y,0,AT7,0.71
MH,3378,MYY,3266,KCH,3263,,0,738,1.14
MH,3378,MYY,3266,KUL,3304,,0,738 734,2.21
MH,3378,MYY,3266,LBU,3270,Y,0,AT7,0.72
MH,3378,MYY,3266,LGL,6215,Y,0,DHT,0.7
MH,3378,MYY,3266,LKH,6769,Y,0,DHT,0.68
MH,3378,MYY,3266,LMN,3264,Y,0,AT7,0.66
MH,3378,MYY,3266,LWY,6219,Y,0,DHT,0.71
MH,3378,MYY,3266,MKM,6217,Y,0,DHT,0.83
MH,3378,MYY,3266,MUR,3265,Y,0,DHT,0.55
MH,3378,MYY,3266,MZV,4056,Y,0,AT7,0.62
MH,3378,MYY,3266,ODN,6216,Y,0,DHT,0.65
MH,3378,MYY,3266,SBW,3267,Y,0,AT7,0.9
MH,3378,MZV,4056,BKI,3269,,0,AT7,0.81
MH,3378,MZV,4056,BWN,3272,Y,0,AT7,0.62
MH,3378,MZV,4056,KCH,3263,Y,0,AT7,1.21
MH,3378,MZV,4056,MYY,3266,Y,0,AT7,0.62
